act,scene,scene_line,role,file_name,file_lineno,line
IV,III,87,MALCOLM,1533-0.txt,3136,With this there grows
IV,III,88,MALCOLM,1533-0.txt,3137,In my most ill-compos’d affection such
IV,III,89,MALCOLM,1533-0.txt,3138,"A staunchless avarice, that, were I king,"
IV,III,90,MALCOLM,1533-0.txt,3139,I should cut off the nobles for their lands;
IV,III,91,MALCOLM,1533-0.txt,3140,"Desire his jewels, and this other’s house:"
IV,III,92,MALCOLM,1533-0.txt,3141,And my more-having would be as a sauce
IV,III,93,MALCOLM,1533-0.txt,3142,To make me hunger more; that I should forge
IV,III,94,MALCOLM,1533-0.txt,3143,"Quarrels unjust against the good and loyal,"
IV,III,95,MALCOLM,1533-0.txt,3144,Destroying them for wealth.
IV,III,96,MACDUFF,1533-0.txt,3147,This avarice
IV,III,97,MACDUFF,1533-0.txt,3148,Sticks deeper; grows with more pernicious root
IV,III,98,MACDUFF,1533-0.txt,3149,Than summer-seeming lust; and it hath been
IV,III,99,MACDUFF,1533-0.txt,3150,The sword of our slain kings: yet do not fear;
IV,III,100,MACDUFF,1533-0.txt,3151,"Scotland hath foisons to fill up your will,"
IV,III,101,MACDUFF,1533-0.txt,3152,"Of your mere own. All these are portable,"
IV,III,102,MACDUFF,1533-0.txt,3153,With other graces weigh’d.
IV,III,103,MALCOLM,1533-0.txt,3156,"But I have none: the king-becoming graces,"
IV,III,104,MALCOLM,1533-0.txt,3157,"As justice, verity, temp’rance, stableness,"
IV,III,105,MALCOLM,1533-0.txt,3158,"Bounty, perseverance, mercy, lowliness,"
IV,III,106,MALCOLM,1533-0.txt,3159,"Devotion, patience, courage, fortitude,"
IV,III,107,MALCOLM,1533-0.txt,3160,I have no relish of them; but abound
IV,III,108,MALCOLM,1533-0.txt,3161,"In the division of each several crime,"
IV,III,109,MALCOLM,1533-0.txt,3162,"Acting it many ways. Nay, had I power, I should"
IV,III,110,MALCOLM,1533-0.txt,3163,"Pour the sweet milk of concord into hell,"
IV,III,111,MALCOLM,1533-0.txt,3164,"Uproar the universal peace, confound"
IV,III,112,MALCOLM,1533-0.txt,3165,All unity on earth.
IV,III,113,MACDUFF,1533-0.txt,3168,"O Scotland, Scotland!"
IV,III,114,MALCOLM,1533-0.txt,3171,"If such a one be fit to govern, speak:"
IV,III,115,MALCOLM,1533-0.txt,3172,I am as I have spoken.
IV,III,116,MACDUFF,1533-0.txt,3175,Fit to govern?
IV,III,117,MACDUFF,1533-0.txt,3176,"No, not to live.— O nation miserable,"
IV,III,118,MACDUFF,1533-0.txt,3177,"With an untitled tyrant bloody-scepter’d,"
IV,III,119,MACDUFF,1533-0.txt,3178,"When shalt thou see thy wholesome days again,"
IV,III,120,MACDUFF,1533-0.txt,3179,Since that the truest issue of thy throne
IV,III,121,MACDUFF,1533-0.txt,3180,"By his own interdiction stands accus’d,"
IV,III,122,MACDUFF,1533-0.txt,3181,And does blaspheme his breed? Thy royal father
IV,III,123,MACDUFF,1533-0.txt,3182,"Was a most sainted king. The queen that bore thee,"
IV,III,124,MACDUFF,1533-0.txt,3183,"Oft’ner upon her knees than on her feet,"
IV,III,125,MACDUFF,1533-0.txt,3184,Died every day she lived. Fare thee well!
IV,III,126,MACDUFF,1533-0.txt,3185,These evils thou repeat’st upon thyself
IV,III,127,MACDUFF,1533-0.txt,3186,"Have banish’d me from Scotland.— O my breast,"
IV,III,128,MACDUFF,1533-0.txt,3187,Thy hope ends here!
IV,III,129,MALCOLM,1533-0.txt,3190,"Macduff, this noble passion,"
IV,III,130,MALCOLM,1533-0.txt,3191,"Child of integrity, hath from my soul"
IV,III,131,MALCOLM,1533-0.txt,3192,"Wiped the black scruples, reconcil’d my thoughts"
IV,III,132,MALCOLM,1533-0.txt,3193,To thy good truth and honour. Devilish Macbeth
IV,III,133,MALCOLM,1533-0.txt,3194,By many of these trains hath sought to win me
IV,III,134,MALCOLM,1533-0.txt,3195,"Into his power, and modest wisdom plucks me"
IV,III,135,MALCOLM,1533-0.txt,3196,From over-credulous haste: but God above
IV,III,136,MALCOLM,1533-0.txt,3197,Deal between thee and me! for even now
IV,III,137,MALCOLM,1533-0.txt,3198,"I put myself to thy direction, and"
IV,III,138,MALCOLM,1533-0.txt,3199,Unspeak mine own detraction; here abjure
IV,III,139,MALCOLM,1533-0.txt,3200,"The taints and blames I laid upon myself,"
IV,III,140,MALCOLM,1533-0.txt,3201,For strangers to my nature. I am yet
IV,III,141,MALCOLM,1533-0.txt,3202,Unknown to woman; never was forsworn;
IV,III,142,MALCOLM,1533-0.txt,3203,Scarcely have coveted what was mine own;
IV,III,143,MALCOLM,1533-0.txt,3204,At no time broke my faith; would not betray
IV,III,144,MALCOLM,1533-0.txt,3205,The devil to his fellow; and delight
IV,III,145,MALCOLM,1533-0.txt,3206,No less in truth than life: my first false speaking
IV,III,146,MALCOLM,1533-0.txt,3207,"Was this upon myself. What I am truly,"
IV,III,147,MALCOLM,1533-0.txt,3208,Is thine and my poor country’s to command:
IV,III,148,MALCOLM,1533-0.txt,3209,"Whither, indeed, before thy here-approach,"
IV,III,149,MALCOLM,1533-0.txt,3210,"Old Siward, with ten thousand warlike men,"
IV,III,150,MALCOLM,1533-0.txt,3211,"Already at a point, was setting forth."
IV,III,151,MALCOLM,1533-0.txt,3212,"Now we’ll together, and the chance of goodness"
IV,III,152,MALCOLM,1533-0.txt,3213,Be like our warranted quarrel. Why are you silent?
IV,III,153,MACDUFF,1533-0.txt,3216,Such welcome and unwelcome things at once
IV,III,154,MACDUFF,1533-0.txt,3217,’Tis hard to reconcile.
IV,III,154,---,1533-0.txt,3219,Enter a Doctor.
IV,III,155,MALCOLM,1533-0.txt,3222,"Well; more anon.— Comes the King forth, I pray you?"
IV,III,156,DOCTOR,1533-0.txt,3225,"Ay, sir. There are a crew of wretched souls"
IV,III,157,DOCTOR,1533-0.txt,3226,That stay his cure: their malady convinces
IV,III,158,DOCTOR,1533-0.txt,3227,"The great assay of art; but at his touch,"
IV,III,159,DOCTOR,1533-0.txt,3228,"Such sanctity hath heaven given his hand,"
IV,III,160,DOCTOR,1533-0.txt,3229,They presently amend.
IV,III,161,MALCOLM,1533-0.txt,3232,"I thank you, doctor."
IV,III,161,---,1533-0.txt,3234,[Exit Doctor.]
IV,III,162,MACDUFF,1533-0.txt,3237,What’s the disease he means?
IV,III,163,MALCOLM,1533-0.txt,3240,’Tis call’d the evil:
IV,III,164,MALCOLM,1533-0.txt,3241,A most miraculous work in this good king;
IV,III,165,MALCOLM,1533-0.txt,3242,"Which often, since my here-remain in England,"
IV,III,166,MALCOLM,1533-0.txt,3243,"I have seen him do. How he solicits heaven,"
IV,III,167,MALCOLM,1533-0.txt,3244,"Himself best knows, but strangely-visited people,"
IV,III,168,MALCOLM,1533-0.txt,3245,"All swoln and ulcerous, pitiful to the eye,"
IV,III,169,MALCOLM,1533-0.txt,3246,"The mere despair of surgery, he cures;"
IV,III,170,MALCOLM,1533-0.txt,3247,"Hanging a golden stamp about their necks,"
IV,III,171,MALCOLM,1533-0.txt,3248,"Put on with holy prayers: and ’tis spoken,"
IV,III,172,MALCOLM,1533-0.txt,3249,To the succeeding royalty he leaves
IV,III,173,MALCOLM,1533-0.txt,3250,"The healing benediction. With this strange virtue,"
IV,III,174,MALCOLM,1533-0.txt,3251,He hath a heavenly gift of prophecy;
IV,III,175,MALCOLM,1533-0.txt,3252,"And sundry blessings hang about his throne,"
IV,III,176,MALCOLM,1533-0.txt,3253,That speak him full of grace.
IV,III,176,---,1533-0.txt,3255,Enter Ross.
IV,III,177,MACDUFF,1533-0.txt,3258,"See, who comes here?"
IV,III,178,MALCOLM,1533-0.txt,3261,My countryman; but yet I know him not.
IV,III,179,MACDUFF,1533-0.txt,3264,"My ever-gentle cousin, welcome hither."
IV,III,180,MALCOLM,1533-0.txt,3267,"I know him now. Good God, betimes remove"
IV,III,181,MALCOLM,1533-0.txt,3268,The means that makes us strangers!
IV,III,182,ROSS,1533-0.txt,3271,"Sir, amen."
IV,III,183,MACDUFF,1533-0.txt,3274,Stands Scotland where it did?
IV,III,184,ROSS,1533-0.txt,3277,"Alas, poor country,"
IV,III,185,ROSS,1533-0.txt,3278,Almost afraid to know itself! It cannot
IV,III,186,ROSS,1533-0.txt,3279,"Be call’d our mother, but our grave, where nothing,"
IV,III,187,ROSS,1533-0.txt,3280,"But who knows nothing, is once seen to smile;"
IV,III,188,ROSS,1533-0.txt,3281,"Where sighs, and groans, and shrieks, that rent the air,"
IV,III,189,ROSS,1533-0.txt,3282,"Are made, not mark’d; where violent sorrow seems"
IV,III,190,ROSS,1533-0.txt,3283,A modern ecstasy. The dead man’s knell
IV,III,191,ROSS,1533-0.txt,3284,Is there scarce ask’d for who; and good men’s lives
IV,III,192,ROSS,1533-0.txt,3285,"Expire before the flowers in their caps,"
IV,III,193,ROSS,1533-0.txt,3286,Dying or ere they sicken.
IV,III,194,MACDUFF,1533-0.txt,3289,"O, relation"
IV,III,195,MACDUFF,1533-0.txt,3290,"Too nice, and yet too true!"
IV,III,196,MALCOLM,1533-0.txt,3293,What’s the newest grief?
IV,III,197,ROSS,1533-0.txt,3296,That of an hour’s age doth hiss the speaker;
IV,III,198,ROSS,1533-0.txt,3297,Each minute teems a new one.
IV,III,199,MACDUFF,1533-0.txt,3300,How does my wife?
IV,III,200,ROSS,1533-0.txt,3303,"Why, well."
IV,III,201,MACDUFF,1533-0.txt,3306,And all my children?
IV,III,202,ROSS,1533-0.txt,3309,Well too.
IV,III,203,MACDUFF,1533-0.txt,3312,The tyrant has not batter’d at their peace?
IV,III,204,ROSS,1533-0.txt,3315,No; they were well at peace when I did leave ’em.
IV,III,205,MACDUFF,1533-0.txt,3318,Be not a niggard of your speech: how goes’t?
IV,III,206,ROSS,1533-0.txt,3321,"When I came hither to transport the tidings,"
IV,III,207,ROSS,1533-0.txt,3322,"Which I have heavily borne, there ran a rumour"
IV,III,208,ROSS,1533-0.txt,3323,Of many worthy fellows that were out;
IV,III,209,ROSS,1533-0.txt,3324,"Which was to my belief witness’d the rather,"
IV,III,210,ROSS,1533-0.txt,3325,For that I saw the tyrant’s power afoot.
IV,III,211,ROSS,1533-0.txt,3326,Now is the time of help. Your eye in Scotland
IV,III,212,ROSS,1533-0.txt,3327,"Would create soldiers, make our women fight,"
IV,III,213,ROSS,1533-0.txt,3328,To doff their dire distresses.
IV,III,214,MALCOLM,1533-0.txt,3331,Be’t their comfort
IV,III,215,MALCOLM,1533-0.txt,3332,We are coming thither. Gracious England hath
IV,III,216,MALCOLM,1533-0.txt,3333,Lent us good Siward and ten thousand men;
IV,III,217,MALCOLM,1533-0.txt,3334,An older and a better soldier none
IV,III,218,MALCOLM,1533-0.txt,3335,That Christendom gives out.
IV,III,219,ROSS,1533-0.txt,3338,Would I could answer
IV,III,220,ROSS,1533-0.txt,3339,This comfort with the like! But I have words
IV,III,221,ROSS,1533-0.txt,3340,"That would be howl’d out in the desert air,"
IV,III,222,ROSS,1533-0.txt,3341,Where hearing should not latch them.
IV,III,223,MACDUFF,1533-0.txt,3344,What concern they?
IV,III,224,MACDUFF,1533-0.txt,3345,The general cause? or is it a fee-grief
IV,III,225,MACDUFF,1533-0.txt,3346,Due to some single breast?
IV,III,226,ROSS,1533-0.txt,3349,No mind that’s honest
IV,III,227,ROSS,1533-0.txt,3350,"But in it shares some woe, though the main part"
IV,III,228,ROSS,1533-0.txt,3351,Pertains to you alone.
IV,III,229,MACDUFF,1533-0.txt,3354,"If it be mine,"
IV,III,230,MACDUFF,1533-0.txt,3355,"Keep it not from me, quickly let me have it."
IV,III,231,ROSS,1533-0.txt,3358,"Let not your ears despise my tongue for ever,"
IV,III,232,ROSS,1533-0.txt,3359,Which shall possess them with the heaviest sound
IV,III,233,ROSS,1533-0.txt,3360,That ever yet they heard.
IV,III,234,MACDUFF,1533-0.txt,3363,Humh! I guess at it.
IV,III,235,ROSS,1533-0.txt,3366,Your castle is surpris’d; your wife and babes
IV,III,236,ROSS,1533-0.txt,3367,Savagely slaughter’d. To relate the manner
IV,III,237,ROSS,1533-0.txt,3368,"Were, on the quarry of these murder’d deer,"
IV,III,238,ROSS,1533-0.txt,3369,To add the death of you.
IV,III,239,MALCOLM,1533-0.txt,3372,Merciful heaven!— 
IV,III,240,MALCOLM,1533-0.txt,3373,"What, man! ne’er pull your hat upon your brows."
IV,III,241,MALCOLM,1533-0.txt,3374,Give sorrow words. The grief that does not speak
IV,III,242,MALCOLM,1533-0.txt,3375,"Whispers the o’er-fraught heart, and bids it break."
IV,III,243,MACDUFF,1533-0.txt,3378,My children too?
IV,III,244,ROSS,1533-0.txt,3381,"Wife, children, servants, all"
IV,III,245,ROSS,1533-0.txt,3382,That could be found.
IV,III,246,MACDUFF,1533-0.txt,3385,And I must be from thence!
IV,III,247,MACDUFF,1533-0.txt,3386,My wife kill’d too?
IV,III,248,ROSS,1533-0.txt,3389,I have said.
IV,III,249,MALCOLM,1533-0.txt,3392,Be comforted:
IV,III,250,MALCOLM,1533-0.txt,3393,"Let’s make us med’cines of our great revenge,"
IV,III,251,MALCOLM,1533-0.txt,3394,To cure this deadly grief.
IV,III,252,MACDUFF,1533-0.txt,3397,He has no children.— All my pretty ones?
IV,III,253,MACDUFF,1533-0.txt,3398,Did you say all?— O hell-kite!— All?
IV,III,254,MACDUFF,1533-0.txt,3399,"What, all my pretty chickens and their dam"
IV,III,255,MACDUFF,1533-0.txt,3400,At one fell swoop?
IV,III,256,MALCOLM,1533-0.txt,3403,Dispute it like a man.
IV,III,257,MACDUFF,1533-0.txt,3406,I shall do so;
IV,III,258,MACDUFF,1533-0.txt,3407,But I must also feel it as a man:
IV,III,259,MACDUFF,1533-0.txt,3408,"I cannot but remember such things were,"
IV,III,260,MACDUFF,1533-0.txt,3409,"That were most precious to me.— Did heaven look on,"
IV,III,261,MACDUFF,1533-0.txt,3410,"And would not take their part? Sinful Macduff,"
IV,III,262,MACDUFF,1533-0.txt,3411,"They were all struck for thee! Naught that I am,"
IV,III,263,MACDUFF,1533-0.txt,3412,"Not for their own demerits, but for mine,"
IV,III,264,MACDUFF,1533-0.txt,3413,Fell slaughter on their souls: heaven rest them now!
IV,III,265,MALCOLM,1533-0.txt,3416,Be this the whetstone of your sword. Let grief
IV,III,266,MALCOLM,1533-0.txt,3417,"Convert to anger; blunt not the heart, enrage it."
IV,III,267,MACDUFF,1533-0.txt,3420,"O, I could play the woman with mine eyes,"
IV,III,268,MACDUFF,1533-0.txt,3421,"And braggart with my tongue!— But, gentle heavens,"
IV,III,269,MACDUFF,1533-0.txt,3422,"Cut short all intermission; front to front,"
IV,III,270,MACDUFF,1533-0.txt,3423,Bring thou this fiend of Scotland and myself;
IV,III,271,MACDUFF,1533-0.txt,3424,"Within my sword’s length set him; if he ’scape,"
IV,III,272,MACDUFF,1533-0.txt,3425,Heaven forgive him too!
IV,III,273,MALCOLM,1533-0.txt,3428,This tune goes manly.
IV,III,274,MALCOLM,1533-0.txt,3429,"Come, go we to the King. Our power is ready;"
IV,III,275,MALCOLM,1533-0.txt,3430,Our lack is nothing but our leave. Macbeth
IV,III,276,MALCOLM,1533-0.txt,3431,"Is ripe for shaking, and the powers above"
IV,III,277,MALCOLM,1533-0.txt,3432,Put on their instruments. Receive what cheer you may;
IV,III,278,MALCOLM,1533-0.txt,3433,The night is long that never finds the day.
IV,III,278,---,1533-0.txt,3435,[Exeunt.]
V,I,0,---,1533-0.txt,3442,Enter a Doctor of Physic and a Waiting-Gentlewoman.
V,I,1,DOCTOR,1533-0.txt,3445,"I have two nights watched with you, but can perceive no truth in your"
V,I,2,DOCTOR,1533-0.txt,3446,report. When was it she last walked?
V,I,3,GENTLEWOMAN,1533-0.txt,3449,"Since his Majesty went into the field, I have seen her rise from her"
V,I,4,GENTLEWOMAN,1533-0.txt,3450,"bed, throw her nightgown upon her, unlock her closet, take forth paper,"
V,I,5,GENTLEWOMAN,1533-0.txt,3451,"fold it, write upon’t, read it, afterwards seal it, and again return to"
V,I,6,GENTLEWOMAN,1533-0.txt,3452,bed; yet all this while in a most fast sleep.
V,I,7,DOCTOR,1533-0.txt,3455,"A great perturbation in nature, to receive at once the benefit of"
V,I,8,DOCTOR,1533-0.txt,3456,"sleep, and do the effects of watching. In this slumbery agitation,"
V,I,9,DOCTOR,1533-0.txt,3457,"besides her walking and other actual performances, what, at any time,"
V,I,10,DOCTOR,1533-0.txt,3458,have you heard her say?
V,I,11,GENTLEWOMAN,1533-0.txt,3461,"That, sir, which I will not report after her."
V,I,12,DOCTOR,1533-0.txt,3464,You may to me; and ’tis most meet you should.
V,I,13,GENTLEWOMAN,1533-0.txt,3467,Neither to you nor anyone; having no witness to confirm my speech.
V,I,13,---,1533-0.txt,3469,Enter Lady Macbeth with a taper.
V,I,14,GENTLEWOMAN,1533-0.txt,3471,"Lo you, here she comes! This is her very guise; and, upon my life, fast"
V,I,15,GENTLEWOMAN,1533-0.txt,3472,asleep. Observe her; stand close.
V,I,16,DOCTOR,1533-0.txt,3475,How came she by that light?
V,I,17,GENTLEWOMAN,1533-0.txt,3478,"Why, it stood by her: she has light by her continually; ’tis her"
V,I,18,GENTLEWOMAN,1533-0.txt,3479,command.
V,I,19,DOCTOR,1533-0.txt,3482,"You see, her eyes are open."
V,I,20,GENTLEWOMAN,1533-0.txt,3485,"Ay, but their sense are shut."
V,I,21,DOCTOR,1533-0.txt,3488,What is it she does now? Look how she rubs her hands.
V,I,22,GENTLEWOMAN,1533-0.txt,3491,"It is an accustomed action with her, to seem thus washing her hands. I"
V,I,23,GENTLEWOMAN,1533-0.txt,3492,have known her continue in this a quarter of an hour.
V,I,24,LADY MACBETH,1533-0.txt,3495,Yet here’s a spot.
V,I,25,DOCTOR,1533-0.txt,3498,"Hark, she speaks. I will set down what comes from her, to satisfy my"
V,I,26,DOCTOR,1533-0.txt,3499,remembrance the more strongly.
V,I,27,LADY MACBETH,1533-0.txt,3502,"Out, damned spot! out, I say! One; two. Why, then ’tis time to do’t."
V,I,28,LADY MACBETH,1533-0.txt,3503,"Hell is murky! Fie, my lord, fie! a soldier, and afeard? What need we"
V,I,29,LADY MACBETH,1533-0.txt,3504,"fear who knows it, when none can call our power to account? Yet who"
V,I,30,LADY MACBETH,1533-0.txt,3505,would have thought the old man to have had so much blood in him?
V,I,31,DOCTOR,1533-0.txt,3508,Do you mark that?
V,I,32,LADY MACBETH,1533-0.txt,3511,"The Thane of Fife had a wife. Where is she now?— What, will these hands"
V,I,33,LADY MACBETH,1533-0.txt,3512,"ne’er be clean? No more o’ that, my lord, no more o’ that: you mar all"
V,I,34,LADY MACBETH,1533-0.txt,3513,with this starting.
V,I,35,DOCTOR,1533-0.txt,3516,"Go to, go to. You have known what you should not."
V,I,36,GENTLEWOMAN,1533-0.txt,3519,"She has spoke what she should not, I am sure of that: heaven knows what"
V,I,37,GENTLEWOMAN,1533-0.txt,3520,she has known.
V,I,38,LADY MACBETH,1533-0.txt,3523,Here’s the smell of the blood still: all the perfumes of Arabia will
V,I,39,LADY MACBETH,1533-0.txt,3524,"not sweeten this little hand. Oh, oh, oh!"
V,I,40,DOCTOR,1533-0.txt,3527,What a sigh is there! The heart is sorely charged.
V,I,41,GENTLEWOMAN,1533-0.txt,3530,I would not have such a heart in my bosom for the dignity of the whole
V,I,42,GENTLEWOMAN,1533-0.txt,3531,body.
V,I,43,DOCTOR,1533-0.txt,3534,"Well, well, well."
V,I,44,GENTLEWOMAN,1533-0.txt,3537,"Pray God it be, sir."
V,I,45,DOCTOR,1533-0.txt,3540,This disease is beyond my practice: yet I have known those which have
V,I,46,DOCTOR,1533-0.txt,3541,"walked in their sleep, who have died holily in their beds."
V,I,47,LADY MACBETH,1533-0.txt,3544,"Wash your hands, put on your nightgown; look not so pale. I tell you"
V,I,48,LADY MACBETH,1533-0.txt,3545,"yet again, Banquo’s buried; he cannot come out on’s grave."
V,I,49,DOCTOR,1533-0.txt,3548,Even so?
V,I,50,LADY MACBETH,1533-0.txt,3551,"To bed, to bed. There’s knocking at the gate. Come, come, come, come,"
V,I,51,LADY MACBETH,1533-0.txt,3552,"give me your hand. What’s done cannot be undone. To bed, to bed, to"
V,I,52,LADY MACBETH,1533-0.txt,3553,bed.
V,I,52,---,1533-0.txt,3555,[Exit.]
V,I,53,DOCTOR,1533-0.txt,3558,Will she go now to bed?
V,I,54,GENTLEWOMAN,1533-0.txt,3561,Directly.
V,I,55,DOCTOR,1533-0.txt,3564,Foul whisp’rings are abroad. Unnatural deeds
V,I,56,DOCTOR,1533-0.txt,3565,Do breed unnatural troubles: infected minds
V,I,57,DOCTOR,1533-0.txt,3566,To their deaf pillows will discharge their secrets.
V,I,58,DOCTOR,1533-0.txt,3567,More needs she the divine than the physician.— 
V,I,59,DOCTOR,1533-0.txt,3568,"God, God, forgive us all! Look after her;"
V,I,60,DOCTOR,1533-0.txt,3569,"Remove from her the means of all annoyance,"
V,I,61,DOCTOR,1533-0.txt,3570,"And still keep eyes upon her. So, good night:"
V,I,62,DOCTOR,1533-0.txt,3571,"My mind she has mated, and amaz’d my sight."
V,I,63,DOCTOR,1533-0.txt,3572,"I think, but dare not speak."
V,I,64,GENTLEWOMAN,1533-0.txt,3575,"Good night, good doctor."
V,I,64,---,1533-0.txt,3577,[Exeunt.]
V,II,0,---,1533-0.txt,3581,"Enter, with drum and colours Menteith, Caithness, Angus, Lennox and Soldiers."
V,II,1,MENTEITH,1533-0.txt,3585,"The English power is near, led on by Malcolm,"
V,II,2,MENTEITH,1533-0.txt,3586,"His uncle Siward, and the good Macduff."
V,II,3,MENTEITH,1533-0.txt,3587,Revenges burn in them; for their dear causes
V,II,4,MENTEITH,1533-0.txt,3588,Would to the bleeding and the grim alarm
V,II,5,MENTEITH,1533-0.txt,3589,Excite the mortified man.
V,II,6,ANGUS,1533-0.txt,3592,Near Birnam wood
V,II,7,ANGUS,1533-0.txt,3593,Shall we well meet them. That way are they coming.
V,II,8,CAITHNESS,1533-0.txt,3596,Who knows if Donalbain be with his brother?
V,II,9,LENNOX,1533-0.txt,3599,"For certain, sir, he is not. I have a file"
V,II,10,LENNOX,1533-0.txt,3600,Of all the gentry: there is Siward’s son
V,II,11,LENNOX,1533-0.txt,3601,"And many unrough youths, that even now"
V,II,12,LENNOX,1533-0.txt,3602,Protest their first of manhood.
V,II,13,MENTEITH,1533-0.txt,3605,What does the tyrant?
V,II,14,CAITHNESS,1533-0.txt,3608,Great Dunsinane he strongly fortifies.
V,II,15,CAITHNESS,1533-0.txt,3609,"Some say he’s mad; others, that lesser hate him,"
V,II,16,CAITHNESS,1533-0.txt,3610,"Do call it valiant fury: but, for certain,"
V,II,17,CAITHNESS,1533-0.txt,3611,He cannot buckle his distemper’d cause
V,II,18,CAITHNESS,1533-0.txt,3612,Within the belt of rule.
V,II,19,ANGUS,1533-0.txt,3615,Now does he feel
V,II,20,ANGUS,1533-0.txt,3616,His secret murders sticking on his hands;
V,II,21,ANGUS,1533-0.txt,3617,Now minutely revolts upbraid his faith-breach;
V,II,22,ANGUS,1533-0.txt,3618,"Those he commands move only in command,"
V,II,23,ANGUS,1533-0.txt,3619,Nothing in love: now does he feel his title
V,II,24,ANGUS,1533-0.txt,3620,"Hang loose about him, like a giant’s robe"
V,II,25,ANGUS,1533-0.txt,3621,Upon a dwarfish thief.
V,II,26,MENTEITH,1533-0.txt,3624,"Who, then, shall blame"
V,II,27,MENTEITH,1533-0.txt,3625,"His pester’d senses to recoil and start,"
V,II,28,MENTEITH,1533-0.txt,3626,When all that is within him does condemn
V,II,29,MENTEITH,1533-0.txt,3627,Itself for being there?
V,II,30,CAITHNESS,1533-0.txt,3630,"Well, march we on,"
V,II,31,CAITHNESS,1533-0.txt,3631,To give obedience where ’tis truly ow’d:
V,II,32,CAITHNESS,1533-0.txt,3632,Meet we the med’cine of the sickly weal;
V,II,33,CAITHNESS,1533-0.txt,3633,"And with him pour we, in our country’s purge,"
V,II,34,CAITHNESS,1533-0.txt,3634,Each drop of us.
V,II,35,LENNOX,1533-0.txt,3637,Or so much as it needs
V,II,36,LENNOX,1533-0.txt,3638,"To dew the sovereign flower, and drown the weeds."
V,II,37,LENNOX,1533-0.txt,3639,Make we our march towards Birnam.
V,II,37,---,1533-0.txt,3641,"[Exeunt, marching.]"
V,III,0,---,1533-0.txt,3645,"Enter Macbeth, Doctor and Attendants."
V,III,1,MACBETH,1533-0.txt,3648,Bring me no more reports; let them fly all:
V,III,2,MACBETH,1533-0.txt,3649,Till Birnam wood remove to Dunsinane
V,III,3,MACBETH,1533-0.txt,3650,I cannot taint with fear. What’s the boy Malcolm?
V,III,4,MACBETH,1533-0.txt,3651,Was he not born of woman? The spirits that know
V,III,5,MACBETH,1533-0.txt,3652,All mortal consequences have pronounc’d me thus:
V,III,6,MACBETH,1533-0.txt,3653,"“Fear not, Macbeth; no man that’s born of woman"
V,III,7,MACBETH,1533-0.txt,3654,"Shall e’er have power upon thee.”— Then fly, false thanes,"
V,III,8,MACBETH,1533-0.txt,3655,And mingle with the English epicures:
V,III,9,MACBETH,1533-0.txt,3656,"The mind I sway by, and the heart I bear,"
V,III,10,MACBETH,1533-0.txt,3657,Shall never sag with doubt nor shake with fear.
V,III,10,---,1533-0.txt,3659,Enter a Servant.
V,III,11,MACBETH,1533-0.txt,3661,"The devil damn thee black, thou cream-fac’d loon!"
V,III,12,MACBETH,1533-0.txt,3662,Where gott’st thou that goose look?
V,III,13,SERVANT,1533-0.txt,3665,There is ten thousand— 
V,III,14,MACBETH,1533-0.txt,3668,"Geese, villain?"
V,III,15,SERVANT,1533-0.txt,3671,"Soldiers, sir."
V,III,16,MACBETH,1533-0.txt,3674,"Go prick thy face and over-red thy fear,"
V,III,17,MACBETH,1533-0.txt,3675,"Thou lily-liver’d boy. What soldiers, patch?"
V,III,18,MACBETH,1533-0.txt,3676,Death of thy soul! those linen cheeks of thine
V,III,19,MACBETH,1533-0.txt,3677,"Are counsellors to fear. What soldiers, whey-face?"
V,III,20,SERVANT,1533-0.txt,3680,"The English force, so please you."
V,III,21,MACBETH,1533-0.txt,3683,Take thy face hence.
V,III,21,---,1533-0.txt,3685,[Exit Servant.]
V,III,22,MACBETH,1533-0.txt,3687,"Seyton!— I am sick at heart,"
V,III,23,MACBETH,1533-0.txt,3688,"When I behold— Seyton, I say!— This push"
V,III,24,MACBETH,1533-0.txt,3689,Will cheer me ever or disseat me now.
V,III,25,MACBETH,1533-0.txt,3690,I have liv’d long enough: my way of life
V,III,26,MACBETH,1533-0.txt,3691,"Is fall’n into the sere, the yellow leaf;"
V,III,27,MACBETH,1533-0.txt,3692,"And that which should accompany old age,"
V,III,28,MACBETH,1533-0.txt,3693,"As honour, love, obedience, troops of friends,"
V,III,29,MACBETH,1533-0.txt,3694,"I must not look to have; but, in their stead,"
V,III,30,MACBETH,1533-0.txt,3695,"Curses, not loud but deep, mouth-honour, breath,"
V,III,31,MACBETH,1533-0.txt,3696,"Which the poor heart would fain deny, and dare not."
V,III,32,MACBETH,1533-0.txt,3697,Seyton!— 
V,III,32,---,1533-0.txt,3699,Enter Seyton.
V,III,33,SEYTON,1533-0.txt,3702,What’s your gracious pleasure?
V,III,34,MACBETH,1533-0.txt,3705,What news more?
V,III,35,SEYTON,1533-0.txt,3708,"All is confirm’d, my lord, which was reported."
V,III,36,MACBETH,1533-0.txt,3711,I’ll fight till from my bones my flesh be hack’d.
V,III,37,MACBETH,1533-0.txt,3712,Give me my armour.
V,III,38,SEYTON,1533-0.txt,3715,’Tis not needed yet.
V,III,39,MACBETH,1533-0.txt,3718,I’ll put it on.
V,III,40,MACBETH,1533-0.txt,3719,"Send out more horses, skirr the country round;"
V,III,41,MACBETH,1533-0.txt,3720,Hang those that talk of fear. Give me mine armour.— 
